benchmark,tie_metric,tolerance_pp,model_a,model_b,predictor,correct_direction,abs_tie_gap
AQuA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass16_pct,False,4.330708661417319
AQuA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,4.330708661417319
AQuA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,frs_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass1_pct,True,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass16_pct,False,1.1811023622047259
AQuA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,1.1811023622047259
AQuA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,frs_pct,False,1.5748031496062964
AQuA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,frs_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,frs_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,False,2.362204724409466
AQuA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,2.362204724409466
AQuA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,2.362204724409466
AQuA,pass16_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,False,2.362204724409466
AQuA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,False,2.362204724409466
AQuA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,True,2.362204724409466
AQuA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,2.362204724409466
AQuA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,False,2.362204724409466
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,frs_pct,False,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass1_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass16_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,high_conf_accuracy_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,pass16_pct,False,3.937007874015748
AQuA,pass16_pct,5.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4,frs_pct,False,3.937007874015748
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4,pass1_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4,pass16_pct,True,3.937007874015748
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4,high_conf_accuracy_pct,False,3.937007874015748
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,frs_pct,False,4.7244094488189035
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,pass1_pct,False,4.7244094488189035
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,pass16_pct,True,4.7244094488189035
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-Math,high_conf_accuracy_pct,False,4.7244094488189035
AQuA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.7874015748031695
AQuA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,True,0.7874015748031695
AQuA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,True,0.7874015748031695
AQuA,pass16_pct,1.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7874015748031695
AQuA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.7874015748031695
AQuA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,True,0.7874015748031695
AQuA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,True,0.7874015748031695
AQuA,pass16_pct,2.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7874015748031695
AQuA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.7874015748031695
AQuA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,True,0.7874015748031695
AQuA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,True,0.7874015748031695
AQuA,pass16_pct,3.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7874015748031695
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,frs_pct,True,0.7874015748031695
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,pass1_pct,True,0.7874015748031695
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,pass16_pct,True,0.7874015748031695
AQuA,pass16_pct,5.0,Qwen3-4B,Phi-4-Reas.,high_conf_accuracy_pct,True,0.7874015748031695
AQuA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-7B,frs_pct,False,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-7B,frs_pct,False,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,frs_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,pass16_pct,False,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,frs_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,pass16_pct,False,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen3-4B,Gemma-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,1.0,Phi-4,Qwen2.5-Math,frs_pct,True,0.7874015748031553
AQuA,pass16_pct,1.0,Phi-4,Qwen2.5-Math,pass1_pct,True,0.7874015748031553
AQuA,pass16_pct,1.0,Phi-4,Qwen2.5-Math,pass16_pct,False,0.7874015748031553
AQuA,pass16_pct,1.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,True,0.7874015748031553
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-Math,frs_pct,True,0.7874015748031553
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-Math,pass1_pct,True,0.7874015748031553
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-Math,pass16_pct,False,0.7874015748031553
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,True,0.7874015748031553
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,frs_pct,True,0.7874015748031553
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,pass1_pct,True,0.7874015748031553
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,pass16_pct,False,0.7874015748031553
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,True,0.7874015748031553
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,frs_pct,True,0.7874015748031553
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,pass1_pct,True,0.7874015748031553
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,pass16_pct,False,0.7874015748031553
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-Math,high_conf_accuracy_pct,True,0.7874015748031553
AQuA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,frs_pct,True,3.1496062992125786
AQuA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,pass1_pct,False,3.1496062992125786
AQuA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,pass16_pct,False,3.1496062992125786
AQuA,pass16_pct,5.0,Phi-4,Phi-4-Reas.,high_conf_accuracy_pct,True,3.1496062992125786
AQuA,pass1_pct,1.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.7000000000000028
AQuA,pass1_pct,1.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.7000000000000028
AQuA,pass1_pct,1.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.7000000000000028
AQuA,pass1_pct,1.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.7000000000000028
AQuA,pass1_pct,2.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.7000000000000028
AQuA,pass1_pct,2.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.7000000000000028
AQuA,pass1_pct,2.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.7000000000000028
AQuA,pass1_pct,2.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.7000000000000028
AQuA,pass1_pct,3.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.7000000000000028
AQuA,pass1_pct,3.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.7000000000000028
AQuA,pass1_pct,3.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.7000000000000028
AQuA,pass1_pct,3.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.7000000000000028
AQuA,pass1_pct,5.0,Phi-4,Qwen2.5-7B,frs_pct,True,0.7000000000000028
AQuA,pass1_pct,5.0,Phi-4,Qwen2.5-7B,pass1_pct,False,0.7000000000000028
AQuA,pass1_pct,5.0,Phi-4,Qwen2.5-7B,pass16_pct,True,0.7000000000000028
AQuA,pass1_pct,5.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,0.7000000000000028
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-7B,pass1_pct,False,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-7B,pass1_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-7B,pass1_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Gemma-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Gemma-7B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Gemma-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,2.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Gemma-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Gemma-7B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Gemma-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,3.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Gemma-7B,frs_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Gemma-7B,pass1_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Gemma-7B,pass16_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062964
AQuA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,3.937007874015734
AQuA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,3.937007874015734
AQuA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,False,3.937007874015734
AQuA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,3.937007874015734
AQuA,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,False,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,frs_pct,False,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass1_pct,False,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Qwen2.5-7B,high_conf_accuracy_pct,False,2.3622047244094517
AQuA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,True,0.7874015748031411
AQuA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,False,0.7874015748031411
AQuA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.7874015748031411
AQuA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.7874015748031411
AQuA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,True,0.7874015748031411
AQuA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,False,0.7874015748031411
AQuA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.7874015748031411
AQuA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.7874015748031411
AQuA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,True,0.7874015748031411
AQuA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,False,0.7874015748031411
AQuA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.7874015748031411
AQuA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.7874015748031411
AQuA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,True,0.7874015748031411
AQuA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,False,0.7874015748031411
AQuA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.7874015748031411
AQuA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.7874015748031411
AQuA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass1_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass16_pct,True,2.3622047244094517
AQuA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,2.3622047244094517
AQuA,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,False,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,False,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass1_pct,False,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Qwen2.5-7B,high_conf_accuracy_pct,False,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,True,4.724409448818875
AQuA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,4.724409448818875
AQuA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,False,4.724409448818875
AQuA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,4.724409448818875
AQuA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass16_pct,False,1.5748031496062822
AQuA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,1.5748031496062822
AQuA,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,3.149606299212593
AQuA,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,True,3.149606299212593
AQuA,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,False,3.149606299212593
AQuA,pass16_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,3.149606299212593
AQuA,pass16_pct,1.0,Qwen2.5-7B,Gemma-7B,frs_pct,True,0.0
AQuA,pass16_pct,1.0,Qwen2.5-7B,Gemma-7B,pass1_pct,True,0.0
AQuA,pass16_pct,1.0,Qwen2.5-7B,Gemma-7B,pass16_pct,False,0.0
AQuA,pass16_pct,1.0,Qwen2.5-7B,Gemma-7B,high_conf_accuracy_pct,True,0.0
AQuA,pass16_pct,2.0,Qwen2.5-7B,Gemma-7B,frs_pct,True,0.0
AQuA,pass16_pct,2.0,Qwen2.5-7B,Gemma-7B,pass1_pct,True,0.0
AQuA,pass16_pct,2.0,Qwen2.5-7B,Gemma-7B,pass16_pct,False,0.0
AQuA,pass16_pct,2.0,Qwen2.5-7B,Gemma-7B,high_conf_accuracy_pct,True,0.0
AQuA,pass16_pct,3.0,Qwen2.5-7B,Gemma-7B,frs_pct,True,0.0
AQuA,pass16_pct,3.0,Qwen2.5-7B,Gemma-7B,pass1_pct,True,0.0
AQuA,pass16_pct,3.0,Qwen2.5-7B,Gemma-7B,pass16_pct,False,0.0
AQuA,pass16_pct,3.0,Qwen2.5-7B,Gemma-7B,high_conf_accuracy_pct,True,0.0
AQuA,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,frs_pct,True,0.0
AQuA,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,pass1_pct,True,0.0
AQuA,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,pass16_pct,False,0.0
AQuA,pass16_pct,5.0,Qwen2.5-7B,Gemma-7B,high_conf_accuracy_pct,True,0.0
AQuA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,frs_pct,True,3.149606299212593
AQuA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass1_pct,True,3.149606299212593
AQuA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass16_pct,True,3.149606299212593
AQuA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,high_conf_accuracy_pct,True,3.149606299212593
GPQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.0089285714285836
GPQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.0089285714285836
GPQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.0089285714285836
GPQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.0089285714285836
GPQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.0089285714285836
GPQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.0089285714285836
GPQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.0089285714285836
GPQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.0089285714285836
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass1_pct,False,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,False,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,frs_pct,True,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass1_pct,False,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.1160714285714448
GPQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,False,1.1160714285714448
