model,benchmark,resample_id,k,recall,precision,jaccard,snr_k16,snr_k8,regime_flip,num_scored_in_overlap,partial_frs_estimate
LLaMA-3.1-8B,CommonsenseQA,9,4,1.0,0.2502558853633572,0.2502558853633572,0.10174884576050221,0.11744292663678317,False,8,54.6875
LLaMA-3.1-8B,GPQA,0,8,0.9832869080779945,0.49232914923291493,0.48824343015214383,0.13132694352174148,0.09864510808713625,False,27,49.074074074074076
LLaMA-3.1-8B,GPQA,1,8,1.0,0.500697350069735,0.500697350069735,0.13132694352174148,0.09800886793231119,False,19,52.96052631578947
LLaMA-3.1-8B,GPQA,2,8,1.0,0.500697350069735,0.500697350069735,0.13132694352174148,0.09732136325271819,False,22,53.97727272727273
LLaMA-3.1-8B,GPQA,3,8,1.0,0.500697350069735,0.500697350069735,0.13132694352174148,0.11715088290469858,False,24,48.958333333333336
LLaMA-3.1-8B,GPQA,4,8,1.0,0.500697350069735,0.500697350069735,0.13132694352174148,0.13831324558361022,False,22,51.70454545454545
LLaMA-3.1-8B,GPQA,5,8,0.9944289693593314,0.497907949790795,0.4965229485396384,0.13132694352174148,0.10257365943403529,False,25,43.75
LLaMA-3.1-8B,GPQA,6,8,0.9610027855153204,0.4811715481171548,0.4719562243502052,0.13132694352174148,0.14700996561080776,False,21,46.726190476190474
LLaMA-3.1-8B,GPQA,7,8,1.0,0.500697350069735,0.500697350069735,0.13132694352174148,0.1420079252085568,False,27,54.166666666666664
LLaMA-3.1-8B,GPQA,8,8,0.9832869080779945,0.49232914923291493,0.48824343015214383,0.13132694352174148,0.11775107183048612,False,23,48.09782608695652
LLaMA-3.1-8B,GPQA,9,8,0.9303621169916435,0.46582984658298465,0.4501347708894879,0.13132694352174148,0.1312171391215301,False,25,55.0
LLaMA-3.1-8B,GPQA,0,4,1.0,0.2510460251046025,0.2510460251046025,0.13132694352174148,0.1268694706733713,False,13,50.0
LLaMA-3.1-8B,GPQA,1,4,0.9666666666666667,0.24267782426778242,0.24066390041493776,0.13132694352174148,0.12320958589669832,False,10,58.125
LLaMA-3.1-8B,GPQA,2,4,1.0,0.2510460251046025,0.2510460251046025,0.13132694352174148,0.19140697424551661,False,12,57.8125
LLaMA-3.1-8B,GPQA,3,4,1.0,0.2510460251046025,0.2510460251046025,0.13132694352174148,0.1899281642847925,False,16,46.875
LLaMA-3.1-8B,GPQA,4,4,0.9666666666666667,0.24267782426778242,0.24066390041493776,0.13132694352174148,0.1065873336501102,False,14,51.339285714285715
LLaMA-3.1-8B,GPQA,5,4,0.9222222222222223,0.2315202231520223,0.2270861833105335,0.13132694352174148,0.1069464425453488,False,12,45.3125
LLaMA-3.1-8B,GPQA,6,4,0.9722222222222222,0.24407252440725244,0.24238227146814403,0.13132694352174148,0.05605345669639385,False,12,53.125
LLaMA-3.1-8B,GPQA,7,4,1.0,0.2510460251046025,0.2510460251046025,0.13132694352174148,0.1695782930659521,False,11,52.27272727272727
LLaMA-3.1-8B,GPQA,8,4,1.0,0.2510460251046025,0.2510460251046025,0.13132694352174148,0.163980598508327,False,13,54.32692307692308
LLaMA-3.1-8B,GPQA,9,4,0.9388888888888889,0.23570432357043236,0.23214285714285715,0.13132694352174148,0.24245581061032165,False,11,56.81818181818182
LLaMA-3.1-8B,GSM8K,0,8,0.9744318181818182,0.48744670772145904,0.4812909260991581,0.12260808096739166,0.11975660293907031,False,27,74.76851851851852
LLaMA-3.1-8B,GSM8K,1,8,1.0,0.5002368545712932,0.5002368545712932,0.12260808096739166,0.13004806500395913,False,22,78.69318181818181
LLaMA-3.1-8B,GSM8K,2,8,0.9763257575757576,0.4883941260066319,0.48267790262172283,0.12260808096739166,0.1055908763867635,False,23,76.90217391304348
LLaMA-3.1-8B,GSM8K,3,8,0.9990530303030303,0.49976314542870676,0.49952651515151514,0.12260808096739166,0.10335631446473799,False,27,73.37962962962963
LLaMA-3.1-8B,GSM8K,4,8,0.9460227272727273,0.4732354334438655,0.46079335793357934,0.12260808096739166,0.10466915782186866,False,29,79.95689655172414
LLaMA-3.1-8B,GSM8K,5,8,0.9943181818181818,0.4973945997157745,0.49598488427019366,0.12260808096739166,0.13304336823385735,False,25,84.0
LLaMA-3.1-8B,GSM8K,6,8,0.9990530303030303,0.49976314542870676,0.49952651515151514,0.12260808096739166,0.11405856313882021,False,28,75.44642857142857
LLaMA-3.1-8B,GSM8K,7,8,0.9829545454545454,0.4917100900047371,0.48755284170972285,0.12260808096739166,0.12963884428383837,False,31,81.65322580645162
LLaMA-3.1-8B,GSM8K,8,8,0.9696969696969697,0.48507816200852677,0.47783481101259917,0.12260808096739166,0.12185642872933855,False,24,83.85416666666667
LLaMA-3.1-8B,GSM8K,9,8,0.9772727272727273,0.4888678351492184,0.48337236533957845,0.12260808096739166,0.11374804895861622,False,27,80.32407407407408
LLaMA-3.1-8B,GSM8K,0,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.13829587868259285,False,13,84.13461538461539
LLaMA-3.1-8B,GSM8K,1,4,0.9640151515151515,0.24111795357650403,0.23896713615023474,0.12260808096739166,0.15291318687341982,False,10,75.0
LLaMA-3.1-8B,GSM8K,2,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.14835326197741308,False,13,87.98076923076923
LLaMA-3.1-8B,GSM8K,3,4,0.9924242424242424,0.2482235907153008,0.24775413711583924,0.12260808096739166,0.15478588170489818,False,18,70.83333333333333
LLaMA-3.1-8B,GSM8K,4,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.08454286928780706,False,9,85.41666666666667
LLaMA-3.1-8B,GSM8K,5,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.16903698826353655,False,15,76.25
LLaMA-3.1-8B,GSM8K,6,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.1745486598898137,False,9,81.94444444444444
LLaMA-3.1-8B,GSM8K,7,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.14595461687526803,False,11,91.47727272727273
LLaMA-3.1-8B,GSM8K,8,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.1750683016050854,False,23,79.6195652173913
LLaMA-3.1-8B,GSM8K,9,4,1.0,0.2501184272856466,0.2501184272856466,0.12260808096739166,0.12866663036942963,False,17,86.3970588235294
LLaMA-3.1-8B,MATH500,0,8,1.0,0.5,0.5,0.20000437963215137,0.24234843129778244,False,19,58.223684210526315
LLaMA-3.1-8B,MATH500,1,8,1.0,0.5,0.5,0.20000437963215137,0.18646361166174952,False,29,63.14655172413793
LLaMA-3.1-8B,MATH500,2,8,1.0,0.5,0.5,0.20000437963215137,0.22872811045375763,False,22,58.52272727272727
LLaMA-3.1-8B,MATH500,3,8,0.9825,0.49125,0.48698884758364314,0.20000437963215137,0.20395091338304047,False,21,56.25
LLaMA-3.1-8B,MATH500,4,8,0.9625,0.48125,0.4723926380368098,0.20000437963215137,0.15693978264434924,False,19,65.46052631578948
LLaMA-3.1-8B,MATH500,5,8,0.9875,0.49375,0.4906832298136646,0.20000437963215137,0.2244401172884599,False,29,62.71551724137931
LLaMA-3.1-8B,MATH500,6,8,0.96,0.48,0.47058823529411764,0.20000437963215137,0.20494770622056208,False,28,59.375
LLaMA-3.1-8B,MATH500,7,8,0.9475,0.47375,0.46163215590742995,0.20000437963215137,0.2162562921597726,False,27,61.342592592592595
LLaMA-3.1-8B,MATH500,8,8,0.985,0.4925,0.48883374689826303,0.20000437963215137,0.19294995321695058,False,25,55.75
LLaMA-3.1-8B,MATH500,9,8,0.9975,0.49875,0.49812734082397003,0.20000437963215137,0.1841997066328887,False,28,58.92857142857143
LLaMA-3.1-8B,MATH500,0,4,0.99,0.2475,0.24688279301745636,0.20000437963215137,0.24976809729709987,False,11,64.20454545454545
LLaMA-3.1-8B,MATH500,1,4,1.0,0.25,0.25,0.20000437963215137,0.18397543771015573,False,11,73.29545454545455
LLaMA-3.1-8B,MATH500,2,4,1.0,0.25,0.25,0.20000437963215137,0.23469763560720738,False,14,58.482142857142854
LLaMA-3.1-8B,MATH500,3,4,0.985,0.24625,0.24533001245330013,0.20000437963215137,0.24556565212261738,False,13,60.09615384615385
LLaMA-3.1-8B,MATH500,4,4,1.0,0.25,0.25,0.20000437963215137,0.09766243752858901,False,11,56.81818181818182
LLaMA-3.1-8B,MATH500,5,4,0.965,0.24125,0.23915737298636927,0.20000437963215137,0.14655685176736916,False,9,65.27777777777777
LLaMA-3.1-8B,MATH500,6,4,1.0,0.25,0.25,0.20000437963215137,0.269347452180376,False,14,65.625
LLaMA-3.1-8B,MATH500,7,4,1.0,0.25,0.25,0.20000437963215137,0.23663935671120523,False,12,54.6875
LLaMA-3.1-8B,MATH500,8,4,1.0,0.25,0.25,0.20000437963215137,0.1768507468081943,False,14,52.232142857142854
LLaMA-3.1-8B,MATH500,9,4,0.97,0.2425,0.24069478908188585,0.20000437963215137,0.16570065916637905,False,18,65.97222222222223
LLaMA-3.1-8B,SVAMP,0,8,1.0,0.5,0.5,0.05028287753044442,0.050061850353790474,False,31,75.60483870967742
LLaMA-3.1-8B,SVAMP,1,8,0.98375,0.491875,0.4879107253564786,0.05028287753044442,0.02674851492914221,False,28,76.11607142857143
LLaMA-3.1-8B,SVAMP,2,8,0.9925,0.49625,0.4943960149439601,0.05028287753044442,0.03715139784762406,False,23,78.26086956521739
LLaMA-3.1-8B,SVAMP,3,8,0.99125,0.495625,0.49346608587429996,0.05028287753044442,0.049278849356298796,False,21,79.76190476190476
LLaMA-3.1-8B,SVAMP,4,8,1.0,0.5,0.5,0.05028287753044442,0.06972892424247586,False,18,79.86111111111111
LLaMA-3.1-8B,SVAMP,5,8,0.98875,0.494375,0.4916096954630205,0.05028287753044442,0.009283265958732483,False,24,79.94791666666667
LLaMA-3.1-8B,SVAMP,6,8,1.0,0.5,0.5,0.05028287753044442,0.04285995345925113,False,28,85.9375
LLaMA-3.1-8B,SVAMP,7,8,0.9875,0.49375,0.4906832298136646,0.05028287753044442,0.031526026356377704,False,34,75.55147058823529
LLaMA-3.1-8B,SVAMP,8,8,0.97125,0.485625,0.4787430683918669,0.05028287753044442,0.061052112126408445,False,23,81.79347826086956
LLaMA-3.1-8B,SVAMP,9,8,1.0,0.5,0.5,0.05028287753044442,0.03595545378837172,False,30,83.54166666666667
LLaMA-3.1-8B,SVAMP,0,4,0.945,0.23625,0.23304562268803947,0.05028287753044442,0.04115944758890912,False,9,76.38888888888889
LLaMA-3.1-8B,SVAMP,1,4,0.9275,0.231875,0.22774708410067526,0.05028287753044442,0.06696036572330072,False,9,85.41666666666667
LLaMA-3.1-8B,SVAMP,2,4,0.9975,0.249375,0.24921923797626483,0.05028287753044442,0.12593397992991734,False,11,82.38636363636364
LLaMA-3.1-8B,SVAMP,3,4,1.0,0.25,0.25,0.05028287753044442,0.06611668357076854,False,17,79.41176470588235
LLaMA-3.1-8B,SVAMP,4,4,1.0,0.25,0.25,0.05028287753044442,0.010807162858762117,False,14,71.875
LLaMA-3.1-8B,SVAMP,5,4,1.0,0.25,0.25,0.05028287753044442,0.056766930404706366,False,11,91.47727272727273
LLaMA-3.1-8B,SVAMP,6,4,0.8925,0.223125,0.2172854534388314,0.05028287753044442,0.06517606772918208,False,11,78.97727272727273
LLaMA-3.1-8B,SVAMP,7,4,1.0,0.25,0.25,0.05028287753044442,0.05526888321709054,False,10,80.0
LLaMA-3.1-8B,SVAMP,8,4,0.9775,0.244375,0.2430080795525171,0.05028287753044442,0.04167604364265998,False,18,87.5
LLaMA-3.1-8B,SVAMP,9,4,1.0,0.25,0.25,0.05028287753044442,0.08053487836273514,False,15,79.16666666666667
Phi-4,AQuA,0,8,0.9656862745098039,0.48402948402948404,0.4758454106280193,-0.03777089150649387,-0.06396020619005602,False,23,72.28260869565217
Phi-4,AQuA,1,8,1.0,0.5012285012285013,0.5012285012285013,-0.03777089150649387,-0.05997483745951682,False,32,74.8046875
Phi-4,AQuA,2,8,1.0,0.5012285012285013,0.5012285012285013,-0.03777089150649387,-0.025732524139667087,False,20,74.6875
Phi-4,AQuA,3,8,0.9607843137254902,0.48157248157248156,0.472289156626506,-0.03777089150649387,-0.032994252126818426,False,22,78.69318181818181
Phi-4,AQuA,4,8,0.9901960784313726,0.4963144963144963,0.4938875305623472,-0.03777089150649387,-0.003070276549124034,False,21,76.19047619047619
Phi-4,AQuA,5,8,0.9852941176470589,0.49385749385749383,0.4902439024390244,-0.03777089150649387,-0.041871851935468773,False,30,72.08333333333333
Phi-4,AQuA,6,8,1.0,0.5012285012285013,0.5012285012285013,-0.03777089150649387,-0.05446097473767738,False,28,81.02678571428571
Phi-4,AQuA,7,8,1.0,0.5012285012285013,0.5012285012285013,-0.03777089150649387,-0.03044518709951449,False,22,84.94318181818181
Phi-4,AQuA,8,8,0.9950980392156863,0.4987714987714988,0.49754901960784315,-0.03777089150649387,-0.0361589345406982,False,25,78.25
Phi-4,AQuA,9,8,1.0,0.5012285012285013,0.5012285012285013,-0.03777089150649387,-0.017209246924555232,False,27,73.8425925925926
Phi-4,AQuA,0,4,1.0,0.25061425061425063,0.25061425061425063,-0.03777089150649387,-0.09501288721678673,False,12,76.5625
Phi-4,AQuA,1,4,0.7745098039215687,0.1941031941031941,0.18372093023255814,-0.03777089150649387,-0.0806840601228614,False,4,92.1875
Phi-4,AQuA,2,4,1.0,0.25061425061425063,0.25061425061425063,-0.03777089150649387,0.019974657906589866,True,12,72.39583333333333
Phi-4,AQuA,3,4,0.8137254901960784,0.20393120393120392,0.19483568075117372,-0.03777089150649387,-0.08321556269343386,False,11,74.43181818181819
Phi-4,AQuA,4,4,1.0,0.25061425061425063,0.25061425061425063,-0.03777089150649387,-0.010425571087543517,False,15,74.16666666666667
Phi-4,AQuA,5,4,0.9607843137254902,0.24078624078624078,0.2384428223844282,-0.03777089150649387,0.018137407310868336,True,16,67.578125
Phi-4,AQuA,6,4,0.9509803921568627,0.23832923832923833,0.2354368932038835,-0.03777089150649387,-0.1298052104733652,False,11,59.09090909090909
Phi-4,AQuA,7,4,0.8529411764705882,0.21375921375921375,0.20616113744075829,-0.03777089150649387,-0.1048073734120219,False,9,83.33333333333333
Phi-4,AQuA,8,4,0.9607843137254902,0.24078624078624078,0.2384428223844282,-0.03777089150649387,-0.04007262971265212,False,12,77.60416666666667
Phi-4,AQuA,9,4,0.7941176470588235,0.19901719901719903,0.18925233644859812,-0.03777089150649387,-0.02104842664736179,False,14,77.67857142857143
Phi-4,CommonsenseQA,0,8,1.0,0.5,0.5,0.4187462740902154,0.4522140389399932,False,19,65.46052631578948
Phi-4,CommonsenseQA,1,8,1.0,0.5,0.5,0.4187462740902154,0.4196054937392657,False,23,72.55434782608695
Phi-4,CommonsenseQA,2,8,1.0,0.5,0.5,0.4187462740902154,0.4026744433947174,False,23,79.6195652173913
Phi-4,CommonsenseQA,3,8,0.9795291709314228,0.4897645854657114,0.4848024316109423,0.4187462740902154,0.42066784201796165,False,22,69.0340909090909
Phi-4,CommonsenseQA,4,8,0.9928352098259979,0.49641760491299897,0.4946455889852116,0.4187462740902154,0.4186604146067637,False,26,71.39423076923077
Phi-4,CommonsenseQA,5,8,0.9938587512794268,0.4969293756397134,0.4954081632653061,0.4187462740902154,0.4201951860605991,False,27,76.85185185185185
Phi-4,CommonsenseQA,6,8,1.0,0.5,0.5,0.4187462740902154,0.41348922569135355,False,23,80.43478260869566
Phi-4,CommonsenseQA,7,8,1.0,0.5,0.5,0.4187462740902154,0.41189371564330596,False,24,77.08333333333333
Phi-4,CommonsenseQA,8,8,1.0,0.5,0.5,0.4187462740902154,0.42658606355771483,False,19,74.34210526315789
Phi-4,CommonsenseQA,9,8,1.0,0.5,0.5,0.4187462740902154,0.3847280296486512,False,28,80.13392857142857
Phi-4,CommonsenseQA,0,4,0.9713701431492843,0.24309109518935518,0.24136178861788618,0.4187462740902154,0.3925061834078134,False,14,76.78571428571429
Phi-4,CommonsenseQA,1,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.40677986679661426,False,17,72.79411764705883
Phi-4,CommonsenseQA,2,4,0.9734151329243353,0.2436028659160696,0.24199288256227758,0.4187462740902154,0.4083048739458551,False,12,87.5
Phi-4,CommonsenseQA,3,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.4338309622376163,False,16,83.984375
Phi-4,CommonsenseQA,4,4,0.9447852760736196,0.23643807574206754,0.2332155477031802,0.4187462740902154,0.4349270766155453,False,9,84.02777777777777
Phi-4,CommonsenseQA,5,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.4262879258334383,False,12,71.875
Phi-4,CommonsenseQA,6,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.41358320923614345,False,11,77.27272727272727
Phi-4,CommonsenseQA,7,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.44398199454922943,False,12,82.8125
Phi-4,CommonsenseQA,8,4,1.0,0.2502558853633572,0.2502558853633572,0.4187462740902154,0.38713009097232826,False,9,86.11111111111111
Phi-4,CommonsenseQA,9,4,0.9652351738241309,0.24155578300921188,0.23947234906139014,0.4187462740902154,0.38413457977923,False,14,74.10714285714286
Phi-4,GPQA,0,8,0.9944289693593314,0.497907949790795,0.4965229485396384,-0.26601741204999513,-0.2507150332041532,False,24,42.96875
Phi-4,GPQA,1,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.2513803576688075,False,23,45.108695652173914
Phi-4,GPQA,2,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.24348723178216422,False,22,47.44318181818182
Phi-4,GPQA,3,8,0.9693593314763231,0.48535564853556484,0.47802197802197804,-0.26601741204999513,-0.27538235471777023,False,16,46.875
Phi-4,GPQA,4,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.2045457904333077,False,22,51.13636363636363
Phi-4,GPQA,5,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.25906140607533545,False,27,46.52777777777778
Phi-4,GPQA,6,8,0.9721448467966574,0.48675034867503486,0.48005502063273725,-0.26601741204999513,-0.25553514250537235,False,25,51.25
Phi-4,GPQA,7,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.19554305744935443,False,22,41.47727272727273
Phi-4,GPQA,8,8,1.0,0.500697350069735,0.500697350069735,-0.26601741204999513,-0.27342335523910644,False,21,51.19047619047619
Phi-4,GPQA,9,8,0.9860724233983287,0.49372384937238495,0.4903047091412742,-0.26601741204999513,-0.2973969859884947,False,33,46.96969696969697
Phi-4,GPQA,0,4,0.9388888888888889,0.23570432357043236,0.23214285714285715,-0.26601741204999513,-0.3083278213558692,False,8,50.78125
Phi-4,GPQA,1,4,0.8944444444444445,0.22454672245467225,0.21875,-0.26601741204999513,-0.32029464083424475,False,11,50.0
Phi-4,GPQA,2,4,0.9222222222222223,0.2315202231520223,0.2270861833105335,-0.26601741204999513,-0.21516797129501058,False,14,52.232142857142854
Phi-4,GPQA,3,4,1.0,0.2510460251046025,0.2510460251046025,-0.26601741204999513,-0.2931012148329032,False,16,45.703125
Phi-4,GPQA,4,4,1.0,0.2510460251046025,0.2510460251046025,-0.26601741204999513,-0.2561454095871215,False,22,54.54545454545455
Phi-4,GPQA,5,4,0.9,0.22594142259414227,0.22040816326530613,-0.26601741204999513,-0.3712697373229864,False,12,39.583333333333336
Phi-4,GPQA,6,4,0.9833333333333333,0.24686192468619247,0.24583333333333332,-0.26601741204999513,-0.2517763808033337,False,12,43.229166666666664
Phi-4,GPQA,7,4,1.0,0.2510460251046025,0.2510460251046025,-0.26601741204999513,-0.2779587192606735,False,11,51.13636363636363
Phi-4,GPQA,8,4,0.9555555555555556,0.2398884239888424,0.23724137931034484,-0.26601741204999513,-0.2141531016393087,False,10,55.0
Phi-4,GPQA,9,4,1.0,0.2510460251046025,0.2510460251046025,-0.26601741204999513,-0.2519248381867086,False,12,45.3125
Phi-4,GSM8K,0,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.13987875147693743,False,31,90.7258064516129
Phi-4,GSM8K,1,8,0.9876893939393939,0.49407863571766936,0.4910546139359699,-0.13543013169971324,-0.13795371004893653,False,21,92.55952380952381
Phi-4,GSM8K,2,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.14833452167177505,False,20,91.875
Phi-4,GSM8K,3,8,0.978219696969697,0.4893415442918048,0.48406747891283974,-0.13543013169971324,-0.14124812089423106,False,27,92.36111111111111
Phi-4,GSM8K,4,8,0.9924242424242424,0.4964471814306016,0.49457291175082585,-0.13543013169971324,-0.13519440690119958,False,24,92.70833333333333
Phi-4,GSM8K,5,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.13535698591329834,False,21,92.26190476190476
Phi-4,GSM8K,6,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.14678449489169135,False,19,97.69736842105263
Phi-4,GSM8K,7,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.15220882878859984,False,20,84.375
Phi-4,GSM8K,8,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.15981692076102494,False,30,91.25
Phi-4,GSM8K,9,8,1.0,0.5002368545712932,0.5002368545712932,-0.13543013169971324,-0.09876429678638086,False,25,89.5
Phi-4,GSM8K,0,4,1.0,0.2501184272856466,0.2501184272856466,-0.13543013169971324,-0.12773323987637814,False,14,96.42857142857143
Phi-4,GSM8K,1,4,0.9696969696969697,0.24253908100426338,0.24071462153267512,-0.13543013169971324,-0.15203058574153033,False,11,95.45454545454545
Phi-4,GSM8K,2,4,0.9848484848484849,0.246328754144955,0.24539877300613497,-0.13543013169971324,-0.13235900972973041,False,8,85.9375
Phi-4,GSM8K,3,4,1.0,0.2501184272856466,0.2501184272856466,-0.13543013169971324,-0.11360890439842515,False,14,83.92857142857143
Phi-4,GSM8K,4,4,1.0,0.2501184272856466,0.2501184272856466,-0.13543013169971324,-0.10722831526609512,False,15,92.08333333333333
Phi-4,GSM8K,5,4,0.9943181818181818,0.24869729985788724,0.24834437086092714,-0.13543013169971324,-0.12464510061999046,False,13,86.0576923076923
Phi-4,GSM8K,6,4,0.9848484848484849,0.246328754144955,0.24539877300613497,-0.13543013169971324,-0.11448063691195799,False,11,90.3409090909091
Phi-4,GSM8K,7,4,1.0,0.2501184272856466,0.2501184272856466,-0.13543013169971324,-0.14087151240761914,False,20,86.5625
Phi-4,GSM8K,8,4,0.9640151515151515,0.24111795357650403,0.23896713615023474,-0.13543013169971324,-0.10624948721777987,False,9,87.5
Phi-4,GSM8K,9,4,1.0,0.2501184272856466,0.2501184272856466,-0.13543013169971324,-0.13264075432723507,False,11,98.29545454545455
Phi-4,MATH500,0,8,0.9775,0.48875,0.48331273176761436,0.019148216284445258,-0.003493644593399074,True,26,71.875
Phi-4,MATH500,1,8,1.0,0.5,0.5,0.019148216284445258,-0.0029968319680087245,True,18,79.16666666666667
Phi-4,MATH500,2,8,0.985,0.4925,0.48883374689826303,0.019148216284445258,0.010478334957488719,False,27,73.61111111111111
Phi-4,MATH500,3,8,0.9825,0.49125,0.48698884758364314,0.019148216284445258,-0.017588744780054406,True,22,63.06818181818182
Phi-4,MATH500,4,8,0.98,0.49,0.48514851485148514,0.019148216284445258,0.024121942713918664,False,25,77.0
Phi-4,MATH500,5,8,1.0,0.5,0.5,0.019148216284445258,0.014839152589224051,False,26,74.51923076923077
Phi-4,MATH500,6,8,1.0,0.5,0.5,0.019148216284445258,0.03950317999917822,False,22,76.98863636363636
Phi-4,MATH500,7,8,1.0,0.5,0.5,0.019148216284445258,0.03780393229958643,False,29,79.95689655172414
Phi-4,MATH500,8,8,0.965,0.4825,0.4742014742014742,0.019148216284445258,0.02114109196876941,False,27,67.82407407407408
Phi-4,MATH500,9,8,0.985,0.4925,0.48883374689826303,0.019148216284445258,0.020563618964040065,False,24,74.73958333333333
Phi-4,MATH500,0,4,1.0,0.25,0.25,0.019148216284445258,0.012880552449215902,False,8,75.0
Phi-4,MATH500,1,4,1.0,0.25,0.25,0.019148216284445258,0.02845160095209986,False,13,83.65384615384616
Phi-4,MATH500,2,4,0.985,0.24625,0.24533001245330013,0.019148216284445258,0.024704273166285057,False,8,84.375
Phi-4,MATH500,3,4,0.945,0.23625,0.23304562268803947,0.019148216284445258,-0.033223197549004005,True,12,69.79166666666667
Phi-4,MATH500,4,4,0.985,0.24625,0.24533001245330013,0.019148216284445258,-0.001776796596629242,True,8,74.21875
Phi-4,MATH500,5,4,1.0,0.25,0.25,0.019148216284445258,0.02667539344210608,False,15,85.0
Phi-4,MATH500,6,4,1.0,0.25,0.25,0.019148216284445258,0.007650865338903856,False,16,76.953125
Phi-4,MATH500,7,4,0.95,0.2375,0.2345679012345679,0.019148216284445258,-0.027352230367832842,True,8,90.625
Phi-4,MATH500,8,4,1.0,0.25,0.25,0.019148216284445258,0.05027599600431168,False,11,76.13636363636364
Phi-4,MATH500,9,4,1.0,0.25,0.25,0.019148216284445258,0.03804527734817099,False,14,77.23214285714286
Phi-4,SVAMP,0,8,1.0,0.5,0.5,-0.14794611579617392,-0.14428989401405465,False,23,74.18478260869566
Phi-4,SVAMP,1,8,1.0,0.5,0.5,-0.14794611579617392,-0.15306384554209387,False,23,78.80434782608695
Phi-4,SVAMP,2,8,0.99,0.495,0.4925373134328358,-0.14794611579617392,-0.14472649967819623,False,30,77.70833333333333
Phi-4,SVAMP,3,8,0.955,0.4775,0.4669926650366748,-0.14794611579617392,-0.15421489246940798,False,29,73.0603448275862
Phi-4,SVAMP,4,8,1.0,0.5,0.5,-0.14794611579617392,-0.12746680497454627,False,36,78.125
Phi-4,SVAMP,5,8,1.0,0.5,0.5,-0.14794611579617392,-0.12823457927768164,False,29,78.01724137931035
Phi-4,SVAMP,6,8,0.96375,0.481875,0.4732965009208103,-0.14794611579617392,-0.14391896793690387,False,21,80.05952380952381
Phi-4,SVAMP,7,8,1.0,0.5,0.5,-0.14794611579617392,-0.14445572603040785,False,30,83.95833333333333
Phi-4,SVAMP,8,8,1.0,0.5,0.5,-0.14794611579617392,-0.13330819265038837,False,27,82.4074074074074
Phi-4,SVAMP,9,8,0.9725,0.48625,0.4796547472256473,-0.14794611579617392,-0.1426843503005273,False,28,73.66071428571429
Phi-4,SVAMP,0,4,0.97,0.2425,0.24069478908188585,-0.14794611579617392,-0.10635618803730316,False,12,80.20833333333333
Phi-4,SVAMP,1,4,0.9925,0.248125,0.2476606363069245,-0.14794611579617392,-0.1485609058591324,False,10,71.875
Phi-4,SVAMP,2,4,0.99,0.2475,0.24688279301745636,-0.14794611579617392,-0.14371630615151426,False,12,73.4375
Phi-4,SVAMP,3,4,0.98,0.245,0.24378109452736318,-0.14794611579617392,-0.20123370185236883,False,13,77.40384615384616
Phi-4,SVAMP,4,4,1.0,0.25,0.25,-0.14794611579617392,-0.16927697684597384,False,14,68.75
Phi-4,SVAMP,5,4,0.9625,0.240625,0.23839009287925697,-0.14794611579617392,-0.13541366334208926,False,15,80.41666666666667
Phi-4,SVAMP,6,4,0.9925,0.248125,0.2476606363069245,-0.14794611579617392,-0.12593713180272056,False,10,80.0
Phi-4,SVAMP,7,4,0.9975,0.249375,0.24921923797626483,-0.14794611579617392,-0.15345224083719583,False,15,77.91666666666667
Phi-4,SVAMP,8,4,0.945,0.23625,0.23304562268803947,-0.14794611579617392,-0.11774969246037444,False,11,71.02272727272727
Phi-4,SVAMP,9,4,0.9875,0.246875,0.24610591900311526,-0.14794611579617392,-0.16449927723630195,False,17,76.83823529411765
Phi-4-Reas.,AQuA,0,8,0.9117647058823529,0.457002457002457,0.4376470588235294,0.4123489947562114,0.39520869857767965,False,23,84.78260869565217
